movieId,title,genres
933943830352,Big Wednesday (1978),Comedy|Drama
933943833655,Book of Love (1990),Comedy|Romance
933943840480,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror
933943841586,Suddenly (1954),Crime|Drama|Film-Noir
933943844956,"Divorcee, The (1930)",Drama|Romance
933943849161,Meet the Applegates (1991),Comedy
933943855041,Robot Carnival (Roboto kânibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi
933943859843,Americathon (1979),Comedy|Sci-Fi
933943861861,Sands of Iwo Jima (1949),Action|Drama|Romance|War
933943869132,This Island Earth (1955),Sci-Fi
933943870095,Anthony Adverse (1936),Adventure|Romance
933943874431,Blackboard Jungle (1955),Drama
933943880067,Luna Papa (1999),Comedy|Drama|Fantasy
933943885466,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),Crime|Drama|Thriller
933943888005,To Each His Own (1946),Drama
933943891808,"Heiress, The (1949)",Drama|Romance
933943895488,Dragon Seed (1944),Drama|War
933943901969,Executive Suite (1954),Drama
933943905230,Johnny Belinda (1948),Drama
933943908231,Super Size Me (2004),Comedy|Documentary|Drama
933943914466,Johnny Eager (1942),Crime|Drama|Film-Noir|Romance
933943918566,"Jetée, La (1962)",Romance|Sci-Fi
933943919715,Northwest Passage (1940),Action|Adventure|Drama|Romance|Thriller|Western
933943925163,"Picture of Dorian Gray, The (1945)",Drama|Fantasy|Horror
933943928510,"Human Condition I, The (Ningen no joken I) (1959)",Drama|War
933943934873,Please Don't Eat the Daisies (1960),Children|Comedy|Musical
933943935289,White Heat (1949),Crime|Drama|Film-Noir
933943941053,"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy
933943944508,Memphis Belle (1990),Action|Drama|War
933943951068,"Cincinnati Kid, The (1965)",Drama
933943953897,Animal Factory (2000),Crime|Drama
933943956266,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),Action|Horror|Sci-Fi
933943960153,"Hitcher, The (1986)",Action|Thriller
933943964717,Show Boat (1951),Drama|Musical|Romance
933943971736,Fear X (2003),Mystery|Thriller
933943974853,Freaks (1932),Crime|Drama|Horror
933943977790,"Immigrant, The (1917)",Comedy
933943983671,Silent Movie (1976),Comedy
933943986194,Anna Christie (1930),Drama
933943989525,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror
933943992331,Around the World in 80 Days (2004),Adventure|Children|Comedy
933943997460,Dodgeball: A True Underdog Story (2004),Comedy
933944004059,"Terminal, The (2004)",Comedy|Drama|Romance
933944005808,Dear Frankie (2004),Drama|Romance
933944009364,White Chicks (2004),Action|Comedy|Crime
933944015384,"Door in the Floor, The (2004)",Drama
933944019212,"Notebook, The (2004)",Drama|Romance
933944023641,Two Brothers (Deux frères) (2004),Adventure|Children|Drama
933944025382,De-Lovely (2004),Drama|Musical
933944029228,"Day at the Races, A (1937)",Comedy|Musical
933944035206,Bob & Carol & Ted & Alice (1969),Comedy|Drama
933944039507,"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical
933944042106,"Happenstance (Battement d'ailes du papillon, Le) (2001)",Comedy|Drama
933944047935,Comandante (2003),Documentary
933944049952,Undead (2003),Action|Comedy|Horror|Sci-Fi
933944054898,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical
933944058767,Pirates of Silicon Valley (1999),Documentary|Drama
933944064138,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War
933944069451,Mayor of the Sunset Strip (2003),Documentary
933944071385,Killing Me Softly (2002),Drama|Mystery|Romance|Thriller
933944075597,"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi
933944081876,Juice (1992),Action|Crime|Drama|Thriller
933944084481,Revenge of the Pink Panther (1978),Comedy|Crime
933944087496,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller
933944092665,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),Comedy|Drama
933944097184,Taxi (1998),Action|Comedy
933944099751,Taxi 3 (2003),Action|Comedy
933944104776,Tokyo Godfathers (2003),Adventure|Animation|Drama
933944109862,Our Hospitality (1923),Comedy
933944114676,All of Me (1984),Comedy|Fantasy
933944119233,"Farmer's Daughter, The (1947)",Comedy
933944120930,Overboard (1987),Comedy|Romance
933944124889,Butterfield 8 (1960),Drama
933944131013,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery
933944134855,Fahrenheit 9/11 (2004),Documentary
933944137058,Roxanne (1987),Comedy|Romance
933944142437,Dr. Terror's House of Horrors (1965),Horror|Sci-Fi
933944144287,Secret Society (2002),Comedy
933944148057,"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi
933944152539,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
933944157763,Before Sunset (2004),Drama|Romance
933944163375,King Arthur (2004),Action|Adventure|Drama|War
933944165258,Anchorman: The Legend of Ron Burgundy (2004),Comedy
933944171362,"Cinderella Story, A (2004)",Comedy|Romance
933944176569,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
933944176668,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama
933944183094,Long Day's Journey Into Night (1962),Drama
933944185331,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",Crime|Drama
933944193015,"Bourne Supremacy, The (2004)",Action|Crime|Thriller
933944194855,Catwoman (2004),Action|Crime|Fantasy
933944197933,A Home at the End of the World (2004),Drama|Romance
933944204938,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horror|Mystery|Thriller
933944208873,Flash Gordon Conquers the Universe (1940),Action|Sci-Fi
933944210152,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",Adventure|Drama
933944215205,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)",Comedy|Drama
933944221665,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War
933944223861,"Bachelor and the Bobby-Soxer, The (1947)",Comedy
933944227292,Mr. Blandings Builds His Dream House (1948),Comedy
933944230129,My Favorite Wife (1940),Comedy|Romance
933944236729,"New Adventures of Pippi Longstocking, The (1988)",Adventure|Children|Fantasy|Musical
933944239061,Night and Day (1946),Drama|Musical
933944242589,"Snake Pit, The (1948)",Drama
933944246410,"Super, The (1991)",Comedy
933944253754,"Leopard, The (Gattopardo, Il) (1963)",Drama|War
933944258278,"Day of the Locust, The (1975)",Drama
933944262379,To End All Wars (2001),Action|Drama|War
933944264251,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy|Drama|Musical|Romance
933944267194,Biggles (1986),Adventure|Fantasy|Sci-Fi
933944272035,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)",Comedy
933944276920,Unprecedented: The 2000 Presidential Election (2002),Documentary
933944282354,"Prime of Miss Jean Brodie, The (1969)",Drama
933944286566,My Voyage to Italy (Il mio viaggio in Italia) (1999),Documentary
933944287630,This Gun for Hire (1942),Crime|Film-Noir|Thriller
933944291336,Sherlock Holmes: Terror by Night (1946),Crime|Mystery|Thriller
933944296772,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller
933944302203,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller
933944305754,Sherlock Holmes: The Woman in Green (1945),Mystery
933944309737,Sherlock Holmes: Dressed to Kill (1946),Crime|Mystery
933944312933,"Manchurian Candidate, The (2004)",Thriller
933944319408,Thunderbirds (2004),Action|Adventure|Fantasy|Sci-Fi
933944320107,"Village, The (2004)",Drama|Mystery|Thriller
933944326413,Garden State (2004),Comedy|Drama|Romance
933944330684,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War
933944334025,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical
933944337690,Collateral (2004),Action|Crime|Drama|Thriller
933944344137,Little Black Book (2004),Comedy|Romance
933944347995,Code 46 (2003),Romance|Sci-Fi
933944349763,"Story of Women (Affaire de femmes, Une) (1988)",Drama
933944353833,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
933944359912,"Princess Diaries 2: Royal Engagement, The (2004)",Comedy|Romance
933944363444,Danny Deckchair (2003),Comedy|Romance
933944369000,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
933944371669,We Don't Live Here Anymore (2004),Drama
933944374892,Without a Paddle (2004),Comedy
933944381232,Exorcist: The Beginning (2004),Horror|Thriller
933944381891,"Bill Cosby, Himself (1983)",Comedy|Documentary
933944387372,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller
933944391152,Suspect Zero (2004),Crime|Thriller
933944395754,Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama
933944400182,Vanity Fair (2004),Drama|Romance
933944402859,Paparazzi (2004),Drama|Thriller
933944407041,Wicker Park (2004),Drama|Romance|Thriller
933944412711,Alice Doesn't Live Here Anymore (1974),Drama|Romance
933944415442,Who's That Knocking at My Door? (1967),Drama
933944418859,Camera Buff (Amator) (1979),Drama
933944425362,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama
933944427094,Cellular (2004),Action|Crime|Drama|Mystery|Thriller
933944432100,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
933944435921,Mr. 3000 (2004),Comedy|Drama
933944440130,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
933944443844,Wimbledon (2004),Comedy|Romance
933944450349,First Daughter (2004),Comedy|Romance
933944452652,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller
933944455230,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
933944461950,Shaun of the Dead (2004),Comedy|Horror
933944466430,"Come Back, Little Sheba (1952)",Drama
933944470714,Murder on the Orient Express (1974),Crime|Mystery|Thriller
933944473756,Mask (1985),Drama
933944477637,Orca: The Killer Whale (1977),Action|Drama|Horror|Thriller
933944483764,1492: Conquest of Paradise (1992),Adventure|Drama
933944487282,Cannibal Holocaust (1980),Horror
933944489187,Shark Tale (2004),Animation|Children|Comedy
933944492927,Ladder 49 (2004),Action|Drama|Thriller
933944497429,I Heart Huckabees (2004),Comedy
933944504246,Raise Your Voice (2004),Romance
933944505324,Taxi (2004),Action|Comedy
933944511845,Primer (2004),Drama|Sci-Fi
933944515597,Stage Beauty (2004),Drama
933944519579,Shall We Dance? (2004),Comedy|Romance
933944523504,Team America: World Police (2004),Action|Adventure|Animation|Comedy
933944525493,Eulogy (2004),Comedy|Crime|Drama
933944530375,P.S. (2004),Comedy|Drama|Fantasy|Romance
933944534790,"Country Girl, The (1954)",Drama
933944540294,"Rose Tattoo, The (1955)",Drama|Romance
933944543286,"Fearless Vampire Killers, The (1967)",Comedy|Horror
933944545808,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",Comedy|Drama
933944553045,Bebe's Kids (1992),Animation|Children|Comedy
933944553975,Friday Night Lights (2004),Action|Drama
933944560788,Tarnation (2003),Documentary
933944564322,"Final Cut, The (2004)",Sci-Fi|Thriller
933944566349,Being Julia (2004),Comedy|Drama
933944572340,Surviving Christmas (2004),Comedy
933944575088,"Grudge, The (2004)",Horror|Mystery|Thriller
933944578774,Alfie (2004),Comedy|Drama|Romance
933944582247,Sideways (2004),Comedy|Drama|Romance
933944586778,The Machinist (2004),Drama|Mystery|Thriller
933944591979,Vera Drake (2004),Drama
933944597759,Falling Angels (2003),Drama
933944600378,Lightning in a Bottle (2004),Documentary
933944606235,Undertow (2004),Crime|Drama|Thriller
933944608675,Saw (2004),Horror|Mystery|Thriller
933944611598,Ray (2004),Drama
933944617779,Birth (2004),Drama|Mystery
933944620045,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
933943575562,Callas Forever (2002),Drama
933943579720,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX
933943585772,Kinsey (2004),Drama
933943588721,Seed of Chucky (Child's Play 5) (2004),Comedy|Horror
933943593001,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller
933943596155,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance
933943602871,Finding Neverland (2004),Drama
933943605752,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
933943607317,Bad Education (La mala educación) (2004),Drama|Thriller
933943612911,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy
933943618758,Alexander (2004),Action|Adventure|Drama|War
933943622471,Christmas with the Kranks (2004),Children|Comedy
933943626367,Guerrilla: The Taking of Patty Hearst (2004),Documentary
933943629646,Closer (2004),Drama|Romance
933943635933,I Am David (2003),Drama
933943636923,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
933943640575,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
933943647189,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
933943651208,Bush's Brain (2004),Documentary
933943656206,Damn Yankees! (1958),Comedy|Musical
933943660477,That's Entertainment (1974),Documentary
933943663296,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi
933943665374,Fire in the Sky (1993),Drama|Mystery|Sci-Fi
933943671086,"Invisible Man Returns, The (1940)",Horror|Sci-Fi
933943676737,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance
933943677059,Control Room (2004),Documentary|War
933943681438,"Hunchback of Notre Dame, The (1923)",Drama|Horror
933943686116,Sherlock Jr. (1924),Comedy|Fantasy|Romance
933943690830,"Freshman, The (1925)",Comedy
933943696578,Greed (1924),Drama
933943700874,"Jazz Singer, The (1927)",Drama|Musical|Romance
933943704215,"Steamboat Bill, Jr. (1928)",Comedy|Romance
933943709169,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy
933943713532,Little Caesar (1931),Crime|Drama
933943714932,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy
933943718456,Scarface (1932),Crime|Drama
933943723423,Dinner at Eight (1933),Comedy|Drama|Romance
933943727231,Gold Diggers of 1933 (1933),Musical
933943732381,"Atalante, L' (1934)",Comedy|Drama|Romance
933943736306,Fury (1936),Drama|Film-Noir
933943739660,Libeled Lady (1936),Comedy|Romance
933943746228,Mr. Deeds Goes to Town (1936),Comedy|Romance
933943748756,Camille (1936),Drama|Romance
933943751957,Captains Courageous (1937),Adventure|Drama
933943755092,Stage Door (1937),Drama
933943758849,Holiday (1938),Comedy|Drama|Romance
933943763650,"Roaring Twenties, The (1939)",Crime|Drama|Thriller
933943768282,Wuthering Heights (1939),Drama|Romance
933943771523,"Letter, The (1940)",Drama|Film-Noir
933943777372,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance
933943781576,Random Harvest (1942),Drama|Romance
933943787444,Tales of Manhattan (1942),Comedy|Drama
933943791171,Day of Wrath (Vredens dag) (1943),Drama
933943793565,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance
933943798145,Mr. Skeffington (1944),Drama|Romance
933943803344,Great Expectations (1946),Drama
933943806331,"Stranger, The (1946)",Drama|Film-Noir|Thriller
933943809649,Easter Parade (1948),Musical|Romance
933943815774,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery
933943819632,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance
933943822636,Unfaithfully Yours (1948),Comedy
933943824463,"Letter to Three Wives, A (1949)",Comedy|Drama
933943831653,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western
933943834561,King Solomon's Mines (1950),Action|Adventure|Romance
933943839830,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama
933943841804,"Star Is Born, A (1954)",Drama|Musical
933943847522,The Wild One (1953),Drama
933943849235,Confidential Report (1955),Crime|Drama|Mystery|Thriller
933943855626,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War
933943857992,Teacher's Pet (1958),Comedy|Romance
933943861949,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War
933943868026,Pickpocket (1959),Crime|Drama
933943871926,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama
933943874408,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War
933943879283,Advise and Consent (1962),Drama
933943882829,Harakiri (Seppuku) (1962),Drama
933943886374,"Music Man, The (1962)",Children|Comedy|Musical|Romance
933943891681,Mutiny on the Bounty (1962),Adventure|Drama|Romance
933943896002,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War
933943898442,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller
933943902804,Onibaba (1964),Drama|Horror|War
933943908946,Robinson Crusoe on Mars (1964),Sci-Fi
933943910661,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War
933943918417,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy
933943920377,Major Dundee (1965),Adventure|War|Western
933943926527,"Thousand Clowns, A (1965)",Comedy|Drama|Romance
933943929200,Andrei Rublev (Andrey Rublyov) (1969),Drama|War
933943932732,Au Hasard Balthazar (1966),Crime|Drama
933943938789,Batman (1966),Action|Adventure|Comedy
933943942111,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War
933943943951,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama
933943948976,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama
933943951384,Play Time (a.k.a. Playtime) (1967),Comedy
933943956234,Point Blank (1967),Action|Crime|Drama|Thriller
933943960241,Titicut Follies (1967),Documentary|Drama
933943965306,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy
933943970594,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller
933943975632,Sympathy for the Devil (1968),Documentary|Musical
933943977528,"Yours, Mine and Ours (1968)",Children|Comedy
933943981217,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance
933943986863,Performance (1970),Crime|Drama|Thriller
933943991618,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War
933943994482,Zabriskie Point (1970),Drama|Romance
933943997894,Duel (1971),Action|Mystery|Thriller
933944002871,They Call Me Trinity (1971),Comedy|Western
933944005647,"Topo, El (1970)",Fantasy|Western
933944009527,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance
933944014444,Charley Varrick (1973),Crime|Drama|Thriller
933944020309,Dark Star (1974),Comedy|Sci-Fi|Thriller
933944021001,Sisters (1973),Horror|Thriller
933944026166,Turkish Delight (Turks fruit) (1973),Drama|Romance
933944031738,California Split (1974),Comedy|Drama
933944035680,Emmanuelle (1974),Drama|Romance
933944040750,Gone in 60 Seconds (1974),Action|Crime|Drama
933944045075,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama
933944045795,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy
933944053089,French Connection II (1975),Action|Crime|Drama|Thriller
933944055183,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance
933944059118,"Passenger, The (Professione: reporter) (1975)",Drama
933944063152,Trilogy of Terror (1975),Horror|Thriller
933944069450,1900 (Novecento) (1976),Drama|War
933944073162,Futureworld (1976),Sci-Fi|Thriller
933944076220,Harlan County U.S.A. (1976),Documentary
933944080405,Silver Streak (1976),Action|Comedy|Crime
933944083959,High Anxiety (1977),Comedy|Thriller
933944087292,"New York, New York (1977)",Drama|Musical|Romance
933944092541,"Turning Point, The (1977)",Drama|Romance
933944098682,Five Deadly Venoms (1978),Action
933944102536,Last Hurrah for Chivalry (Hao xia) (1979),Action|Drama
933944105339,"Clonus Horror, The (1979)",Horror|Sci-Fi
933944110300,Snake in the Eagle's Shadow (Se ying diu sau) (1978),Action|Comedy
933944113158,Hair (1979),Comedy|Drama|Musical
933944116052,Love at First Bite (1979),Comedy|Horror|Romance
933944121265,"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi
933944123792,Smiley's People (1982),Drama|Mystery
933944128224,Blue Thunder (1983),Action|Crime|Drama
933944135174,"Day After, The (1983)",Drama|Sci-Fi
933944138728,Eddie Murphy Delirious (1983),Comedy|Documentary
933944142043,"Norte, El (1984)",Adventure|Drama
933944146095,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller
933944148976,Boy Meets Girl (1984),Drama
933944152526,Cloak & Dagger (1984),Action|Adventure|Children|Crime|Mystery|Thriller
933944156561,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",Adventure|Children|Fantasy|Sci-Fi
933944160462,"Silent Night, Deadly Night (1984)",Horror|Thriller
933944168337,"Times of Harvey Milk, The (1984)",Documentary
933944169905,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama
933944175562,Anne of Green Gables (1985),Children|Drama
933944180310,Death of a Salesman (1985),Drama
933944181218,Ewoks: The Battle for Endor (1985),Adventure|Children|Fantasy|Sci-Fi
933944186408,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller
933944191066,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi
933944193742,Spies Like Us (1985),Comedy
933944199165,White Nights (1985),Drama
933944204752,'Round Midnight (1986),Drama|Musical
933944207827,Club Paradise (1986),Comedy
933944210604,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama
933944214590,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller
933944220155,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance
933944223004,G.I. Joe: The Movie (1987),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
933944228946,Hell Comes to Frogtown (1988),Action|Comedy|Sci-Fi
933944230719,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance
933944237910,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller
933944239285,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance
933944242551,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",Crime|Drama|Thriller
933944248423,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller
933944251992,Dominick and Eugene (1988),Drama
933944258232,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi
933944261132,Moonwalker (1988),Musical
933944262955,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery
933944267997,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),Comedy
933944274522,Lonesome Dove (1989),Adventure|Drama|Western
933944277609,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
933944280056,Almost an Angel (1990),Comedy
933944283321,Cry-Baby (1990),Comedy|Musical|Romance
933944287900,Bullet in the Head (1990),Action|Drama|War
933944293079,Ghost Dad (1990),Comedy|Fantasy
933944296401,It (1990),Drama|Fantasy|Horror|Mystery|Thriller
933944303537,Ju Dou (1990),Drama
933944306349,"Krays, The (1990)",Drama
933944309369,Lionheart (1990),Action
933944314407,Nuns on the Run (1990),Comedy|Crime
933944319715,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller
933944322546,State of Grace (1990),Crime|Drama|Thriller
933944327372,35 Up (1991),Documentary
933944332223,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance
933944336183,Begotten (1990),Drama|Horror
933944338027,Dutch (1991),Comedy
933944340710,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary
933944344625,Johnny Stecchino (1991),Comedy
933944351108,Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller
933944354471,Mannequin 2: On the Move (1991),Comedy|Fantasy|Romance
933944360745,Only Yesterday (Omohide poro poro) (1991),Animation|Drama
933944361234,Other People's Money (1991),Comedy|Drama|Romance
933944368602,Quigley Down Under (1990),Adventure|Drama|Western
933944370327,Prime Suspect 2 (1992),Crime|Drama|Mystery|Romance|Thriller
933944377081,Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War
933944380092,City Hunter (Sing si lip yan) (1993),Action|Comedy|Romance
933944382468,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
933944387478,"Stolen Children (Ladro di bambini, Il) (1992)",Drama
933944390449,Ladybugs (1992),Comedy
933944397609,"Mambo Kings, The (1992)",Drama|Musical
933944398856,Shining Through (1992),Drama|Romance|Thriller|War
933944403045,Sidekicks (1992),Action|Adventure|Children|Comedy
933944408624,"Heart in Winter, A (Un coeur en hiver) (1992)",Drama|Romance
933944413269,Visions of Light: The Art of Cinematography (1992),Documentary
933944417155,Bad Boy Bubby (1993),Drama
933944421657,Barbarians at the Gate (1993),Drama
933944425917,Fortress (1992),Action|Sci-Fi
933944427712,Mr. Nanny (1993),Action|Children|Comedy
933944434323,"Snapper, The (1993)",Comedy|Drama
933944436285,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama
933944441596,"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi
933944443610,"Darkman II: Return of Durant, The (1995)",Action|Crime|Horror
933944449446,Freaked (1993),Comedy|Sci-Fi
933944454839,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama
933944455734,Major League II (1994),Comedy
933944459410,My Father the Hero (1994),Comedy|Romance
933944464771,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller
933944470515,"Langoliers, The (1995)",Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
933944473366,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",Comedy|Drama
933944478042,Last of the Dogmen (1995),Adventure|Western
933944480502,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance
933944487099,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),Action|Animation
933944489314,"Summer's Tale, A (Conte d'été) (1996)",Comedy|Drama|Romance
933944495171,"Late Shift, The (1996)",Comedy
933944497297,Pusher (1996),Crime|Thriller
933944502776,Emma (1996),Romance
933944507810,"Boxer, The (1997)",Drama|Thriller
933944512157,Gummo (1997),Drama
933944513817,Nirvana (1997),Action|Sci-Fi
933944519827,"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance
933944522858,From the Earth to the Moon (1998),Action|Documentary|Drama|Thriller
933944525668,Beowulf (1999),Action|Horror|Sci-Fi
933944531653,RKO 281 (1999),Drama
933944535830,From Dusk Till Dawn 2: Texas Blood Money (1999) ,Comedy|Crime|Horror
933944539636,Gia (1998),Drama|Romance
933944542730,Thursday (1998),Action|Crime|Thriller
933944547374,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller
933944551045,Merlin (1998),Action|Adventure|Drama|Fantasy|Romance
933944557349,Brave New World (1998),Sci-Fi
933944559504,Addams Family Reunion (1998),Children|Comedy|Fantasy
933944564105,Purgatory (1999),Fantasy|Western
933944567706,Bleeder (1999),Drama|Thriller
933944572868,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy
933944575445,Candyman 3: Day of the Dead (1999),Horror
933944578113,"Batman/Superman Movie, The (1998)",Action|Adventure|Animation|Children|Fantasy|Sci-Fi
933944584263,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
933944590175,Style Wars (1983),Documentary
933944593128,In July (Im Juli) (2000),Comedy|Romance
933944594829,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy
933944600012,Taxi 2 (2000),Action|Comedy
